jacobnorth@jln-tp01-x230-ubuntu:~$ apt list --installed
libc-ares2/disco,now 1.14.0-1 amd64 [installed,automatic]
libc-bin/disco,now 2.29-0ubuntu2 amd64 [installed,automatic]
libc-dev-bin/disco,now 2.29-0ubuntu2 amd64 [installed,automatic]
libc6-dbg/disco,now 2.29-0ubuntu2 amd64 [installed,automatic]
libc6-dev/disco,now 2.29-0ubuntu2 amd64 [installed,automatic]
libc6-i386/disco,now 2.29-0ubuntu2 amd64 [installed,automatic]
libc6/disco,now 2.29-0ubuntu2 amd64 [installed]
libc6/disco,now 2.29-0ubuntu2 i386 [installed]
libcaca0/disco,now 0.99.beta19-2ubuntu2 amd64 [installed,automatic]
libcairo-gobject-perl/disco,now 1.004-3 amd64 [installed,automatic]
libcairo-gobject2/disco,now 1.16.0-4 amd64 [installed,automatic]
libcairo-perl/disco,now 1.106-3 amd64 [installed,automatic]
libcairo-script-interpreter2/disco,now 1.16.0-4 amd64 [installed,automatic]
libcairo2-dev/disco,now 1.16.0-4 amd64 [installed,automatic]
libcairo2/disco,now 1.16.0-4 amd64 [installed,automatic]
libcairomm-1.0-1v5/disco,now 1.12.2-4 amd64 [installed,automatic]
libcamd2/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libcamel-1.2-62/disco,now 3.32.1-1 amd64 [installed,automatic]
libcanberra-gtk-module/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcanberra-gtk0/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcanberra-gtk3-0/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcanberra-gtk3-module/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcanberra-pulse/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcanberra0/disco,now 0.30-6ubuntu1 amd64 [installed,automatic]
libcap-ng0/disco,now 0.7.9-2 amd64 [installed,automatic]
libcap2-bin/disco,now 1:2.25-2 amd64 [installed,automatic]
libcap2/disco,now 1:2.25-2 amd64 [installed,automatic]
libcapture-tiny-perl/disco,disco,now 0.48-1 all [installed,automatic]
libcc1-0/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libccolamd2/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libcdio-cdda2/disco,now 10.2+0.94+2-4 amd64 [installed,automatic]
libcdio-paranoia2/disco,now 10.2+0.94+2-4 amd64 [installed,automatic]
libcdio18/disco,now 2.0.0-2 amd64 [installed,automatic]
libcdparanoia0/disco,now 3.10.2+debian-13 amd64 [installed,automatic]
libcdr-0.1-1/disco,now 0.1.5-1 amd64 [installed,automatic]
libcdt5/disco,now 2.40.1-6 amd64 [installed,automatic]
libcephfs2/disco-updates,now 13.2.6-0ubuntu0.19.04.1 amd64 [installed,automatic]
libcgi-fast-perl/disco,disco,now 1:2.13-1 all [installed,automatic]
libcgi-pm-perl/disco,disco,now 4.40-1 all [installed,automatic]
libcgraph6/disco,now 2.40.1-6 amd64 [installed,automatic]
libchafa0/disco,now 1.0.1-2 amd64 [installed,automatic]
libchamplain-0.12-0/disco,now 0.12.19-1 amd64 [installed,automatic]
libchamplain-gtk-0.12-0/disco,now 0.12.19-1 amd64 [installed,automatic]
libcharls2/disco,now 2.0.0+dfsg-1 amd64 [installed,automatic]
libcheese-gtk25/disco,now 3.32.1-1 amd64 [installed,automatic]
libcheese8/disco,now 3.32.1-1 amd64 [installed,automatic]
libchm1/disco,now 2:0.40a-5 amd64 [installed,automatic]
libcholmod3/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libchromaprint1/disco,now 1.4.3-3 amd64 [installed,automatic]
libclass-accessor-perl/disco,disco,now 0.51-1 all [installed,automatic]
libclone-perl/disco,now 0.41-1 amd64 [installed,automatic]
libclucene-contribs1v5/disco,now 2.3.3.4+dfsg-1 amd64 [installed,automatic]
libclucene-core1v5/disco,now 2.3.3.4+dfsg-1 amd64 [installed,automatic]
libclutter-1.0-0/disco,now 1.26.2+dfsg-10 amd64 [installed,automatic]
libclutter-1.0-common/disco,disco,now 1.26.2+dfsg-10 all [installed,automatic]
libclutter-gst-3.0-0/disco,now 3.0.27-1 amd64 [installed,automatic]
libclutter-gtk-1.0-0/disco,now 1.8.4-4 amd64 [installed,automatic]
libcmis-0.5-5v5/disco,now 0.5.2-1 amd64 [installed,automatic]
libcodec2-0.8.1/disco,now 0.8.1-2 amd64 [installed,automatic]
libcogl-common/disco,disco,now 1.22.2-6 all [installed,automatic]
libcogl-pango20/disco,now 1.22.2-6 amd64 [installed,automatic]
libcogl-path20/disco,now 1.22.2-6 amd64 [installed,automatic]
libcogl20/disco,now 1.22.2-6 amd64 [installed,automatic]
libcolamd2/disco,now 1:5.4.0+dfsg-1 amd64 [installed,automatic]
libcolord-gtk1/disco,now 0.1.26-2 amd64 [installed,automatic]
libcolord2/disco,now 1.4.3-4 amd64 [installed,automatic]
libcolorhug2/disco,now 1.4.3-4 amd64 [installed,automatic]
libcom-err2/disco,now 1.44.6-1 amd64 [installed,automatic]
libcommon-sense-perl/disco,now 3.74-2build5 amd64 [installed,automatic]
libconfig++9v5/disco,now 1.5-0.4 amd64 [installed,automatic]
libconfig9/disco,now 1.5-0.4 amd64 [installed,automatic]
libconfuse-common/disco,disco,now 3.2.2+dfsg-1 all [installed,automatic]
libconfuse2/disco,now 3.2.2+dfsg-1 amd64 [installed,automatic]
libcrack2/disco,now 2.9.6-2 amd64 [installed,automatic]
libcroco3/disco,now 0.6.12-3 amd64 [installed,automatic]
libcrypt-random-seed-perl/disco,disco,now 0.03-1 all [installed,automatic]
libcrypt-ssleay-perl/disco,now 0.73.06-1build2 amd64 [installed,automatic]
libcryptsetup12/disco,now 2:2.1.0-1ubuntu1 amd64 [installed,automatic]
libcrystalhd3/disco,now 1:0.0~git20110715.fdd2f19-13 amd64 [installed,automatic]
libcue2/disco,now 2.2.1-2 amd64 [installed,automatic]
libcups2/disco-updates,now 2.2.10-4ubuntu2 amd64 [installed,automatic]
libcupsfilters1/disco,now 1.22.5-1 amd64 [installed,automatic]
libcupsimage2/disco-updates,now 2.2.10-4ubuntu2 amd64 [installed,automatic]
libcurl3-gnutls/disco-updates,disco-security,now 7.64.0-2ubuntu1.1 amd64 [installed,automatic]
libcurl4/disco-updates,disco-security,now 7.64.0-2ubuntu1.1 amd64 [installed,automatic]
libdaemon0/disco,now 0.14-7 amd64 [installed,automatic]
libdap25/disco,now 3.20.2-1 amd64 [installed,automatic]
libdapclient6v5/disco,now 3.20.2-1 amd64 [installed,automatic]
libdata-dump-perl/disco,disco,now 1.23-1 all [installed,automatic]
libdatrie1/disco,now 0.2.12-2 amd64 [installed,automatic]
libdazzle-1.0-0/disco,now 3.32.0-1 amd64 [installed,automatic]
libdb5.3/disco-updates,disco-security,now 5.3.28+dfsg1-0.5ubuntu0.1 amd64 [installed,automatic]
libdbus-1-3/disco-updates,disco-security,now 1.12.12-1ubuntu1.1 amd64 [installed,automatic]
libdbus-1-dev/disco-updates,disco-security,now 1.12.12-1ubuntu1.1 amd64 [installed,automatic]
libdbus-glib-1-2/disco,now 0.110-4 amd64 [installed,automatic]
libdbusmenu-glib4/disco,now 16.04.1+18.10.20180917-0ubuntu1 amd64 [installed,automatic]
libdbusmenu-gtk3-4/disco,now 16.04.1+18.10.20180917-0ubuntu1 amd64 [installed,automatic]
libdbusmenu-qt5-2/disco,now 0.9.3+16.04.20160218-1ubuntu1 amd64 [installed,automatic]
libdc1394-22/disco,now 2.2.5-1 amd64 [installed,automatic]
libdca0/disco,now 0.0.6-1 amd64 [installed,automatic]
libdcmtk14/disco,now 3.6.4-2 amd64 [installed,automatic]
libdconf1/disco,now 0.30.1-2 amd64 [installed,automatic]
libde265-0/disco,now 1.0.3-1build1 amd64 [installed,automatic]
libdebconfclient0/disco,now 0.247ubuntu1 amd64 [installed]
libdee-1.0-4/disco,now 1.2.7+17.10.20170616-4ubuntu1 amd64 [installed,automatic]
libdevmapper-event1.02.1/disco-updates,now 2:1.02.145-4.1ubuntu4.1 amd64 [installed]
libdevmapper1.02.1/disco-updates,now 2:1.02.145-4.1ubuntu4.1 amd64 [installed,automatic]
libdigest-bubblebabble-perl/disco,disco,now 0.02-2 all [installed,automatic]
libdigest-hmac-perl/disco,disco,now 1.03+dfsg-2 all [installed,automatic]
libdjvulibre-text/disco,disco,now 3.5.27.1-10 all [installed,automatic]
libdjvulibre21/disco,now 3.5.27.1-10 amd64 [installed,automatic]
libdleyna-connector-dbus-1.0-1/disco,now 0.2.0-1 amd64 [installed,automatic]
libdleyna-core-1.0-3/disco,now 0.4.0-1 amd64 [installed,automatic]
libdmapsharing-3.0-2/disco,now 2.9.39-4ubuntu1 amd64 [installed,automatic]
libdns-export1104/disco-updates,disco-security,now 1:9.11.5.P1+dfsg-1ubuntu2.5 amd64 [installed,automatic]
libdns1104/disco-updates,disco-security,now 1:9.11.5.P1+dfsg-1ubuntu2.5 amd64 [installed,automatic]
libdotconf0/disco,now 1.3-0.3fakesync1 amd64 [installed,automatic]
libdouble-conversion1/disco,now 3.1.0-2 amd64 [installed,automatic]
libdpkg-perl/disco,disco,now 1.19.6ubuntu1 all [installed,automatic]
libdrm-amdgpu1/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdrm-common/disco,disco,now 2.4.97-1ubuntu1 all [installed,automatic]
libdrm-dev/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdrm-intel1/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdrm-nouveau2/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdrm-radeon1/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdrm2/disco,now 2.4.97-1ubuntu1 amd64 [installed,automatic]
libdv4/disco,now 1.0.0-12 amd64 [installed,automatic]
libdvdnav4/disco,now 6.0.0-1 amd64 [installed,automatic]
libdvdread4/disco,now 6.0.1-1 amd64 [installed,automatic]
libdw1/disco,now 0.176-1 amd64 [installed,automatic]
libe-book-0.1-1/disco,now 0.1.3-1build1 amd64 [installed,automatic]
libebackend-1.2-10/disco,now 3.32.1-1 amd64 [installed,automatic]
libebook-1.2-19/disco,now 3.32.1-1 amd64 [installed,automatic]
libebook-contacts-1.2-2/disco,now 3.32.1-1 amd64 [installed,automatic]
libebur128-1/disco,now 1.2.4-2 amd64 [installed,automatic]
libecal-1.2-19/disco,now 3.32.1-1 amd64 [installed,automatic]
libedata-book-1.2-25/disco,now 3.32.1-1 amd64 [installed,automatic]
libedata-cal-1.2-29/disco,now 3.32.1-1 amd64 [installed,automatic]
libedataserver-1.2-24/disco,now 3.32.1-1 amd64 [installed,automatic]
libedataserverui-1.2-2/disco,now 3.32.1-1 amd64 [installed,automatic]
libedit2/disco,now 3.1-20181209-1 amd64 [installed,automatic]
libefiboot1/disco,now 37-2 amd64 [installed,automatic]
libefivar1/disco,now 37-2 amd64 [installed,automatic]
libegl-mesa0/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libegl1-mesa-dev/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libegl1-mesa/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libegl1/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libelf1/disco,now 0.176-1 amd64 [installed,automatic]
libemail-valid-perl/disco,disco,now 1.202-1 all [installed,automatic]
libenchant1c2a/disco,now 1.6.0-11.1build1 amd64 [installed,automatic]
libencode-locale-perl/disco,disco,now 1.05-1 all [installed,automatic]
libeot0/disco,now 0.01-5 amd64 [installed,automatic]
libepoxy-dev/disco,now 1.5.3-0.1 amd64 [installed,automatic]
libepoxy0/disco,now 1.5.3-0.1 amd64 [installed,automatic]
libepsilon1/disco,now 0.9.2+dfsg-4 amd64 [installed,automatic]
libept1.5.0/disco,now 1.1+nmu3build1 amd64 [installed,automatic]
libepubgen-0.1-1/disco,now 0.1.1-1ubuntu1 amd64 [installed,automatic]
liberror-perl/disco,disco,now 0.17027-2 all [installed,automatic]
libespeak-ng1/disco,now 1.49.2+dfsg-8 amd64 [installed,automatic]
libestr0/disco,now 0.1.10-2.1 amd64 [installed,automatic]
libetonyek-0.1-1/disco,now 0.1.9-1 amd64 [installed,automatic]
libev-dev/disco,now 1:4.25-1 amd64 [installed]
libev-perl/disco,now 4.25-1 amd64 [installed,automatic]
libev4/disco,now 1:4.25-1 amd64 [installed,automatic]
libevdev2/disco,now 1.6.0+dfsg-1 amd64 [installed,automatic]
libevdocument3-4/disco-updates,disco-security,now 3.32.0-1ubuntu0.1 amd64 [installed,automatic]
libevent-2.1-6/disco,now 2.1.8-stable-4build1 amd64 [installed,automatic]
libevent-core-2.1-6/disco,now 2.1.8-stable-4build1 amd64 [installed,automatic]
libevent-pthreads-2.1-6/disco,now 2.1.8-stable-4build1 amd64 [installed,automatic]
libevolution/disco,now 3.32.1-2 amd64 [installed,automatic]
libevview3-3/disco-updates,disco-security,now 3.32.0-1ubuntu0.1 amd64 [installed,automatic]
libexempi8/disco,now 2.5.0-2 amd64 [installed,automatic]
libexif12/disco,now 0.6.21-5.1 amd64 [installed,automatic]
libexiv2-14/disco-updates,disco-security,now 0.25-4ubuntu1.1 amd64 [installed,automatic]
libexpat1-dev/disco-updates,disco-security,now 2.2.6-1ubuntu0.19.04 amd64 [installed,automatic]
libexpat1/disco-updates,disco-security,now 2.2.6-1ubuntu0.19.04 amd64 [installed,automatic]
libexporter-tiny-perl/disco,disco,now 1.002001-1 all [installed,automatic]
libext2fs2/disco,now 1.44.6-1 amd64 [installed,automatic]
libexttextcat-2.0-0/disco,now 3.4.5-1 amd64 [installed,automatic]
libexttextcat-data/disco,disco,now 3.4.5-1 all [installed,automatic]
libfaad2/disco,now 2.8.8-1 amd64 [installed,automatic]
libfakeroot/disco,now 1.23-1 amd64 [installed,automatic]
libfam0/disco,now 2.7.0-17.3 amd64 [installed,automatic]
libfastjson4/disco,now 0.99.8-2 amd64 [installed,automatic]
libfcgi-perl/disco,now 0.78-2build2 amd64 [installed,automatic]
libfdisk1/disco,now 2.33.1-0.1ubuntu2 amd64 [installed,automatic]
libffado2/disco,now 2.4.1-0.1 amd64 [installed,automatic]
libffi-dev/disco,now 3.2.1-9 amd64 [installed,automatic]
libffi6/disco,now 3.2.1-9 amd64 [installed,automatic]
libfftw3-bin/disco,now 3.3.8-2 amd64 [installed,automatic]
libfftw3-dev/disco,now 3.3.8-2 amd64 [installed,automatic]
libfftw3-double3/disco,now 3.3.8-2 amd64 [installed,automatic]
libfftw3-long3/disco,now 3.3.8-2 amd64 [installed,automatic]
libfftw3-quad3/disco,now 3.3.8-2 amd64 [installed,automatic]
libfftw3-single3/disco,now 3.3.8-2 amd64 [installed,automatic]
libfile-basedir-perl/disco,disco,now 0.08-1 all [installed,automatic]
libfile-desktopentry-perl/disco,disco,now 0.22-1 all [installed,automatic]
libfile-fcntllock-perl/disco,now 0.22-3build3 amd64 [installed,automatic]
libfile-listing-perl/disco,disco,now 6.04-1 all [installed,automatic]
libfile-mimeinfo-perl/disco,disco,now 0.29-1 all [installed,automatic]
libfile-stripnondeterminism-perl/disco,disco,now 1.1.2-1 all [installed,automatic]
libflac++6v5/disco,now 1.3.2-3 amd64 [installed,automatic]
libflac8/disco,now 1.3.2-3 amd64 [installed,automatic]
libflatpak0/disco,now 1.2.4-1 amd64 [installed,automatic]
libflite1/disco,now 2.1-release-3 amd64 [installed,automatic]
libfltk1.3/disco,now 1.3.4-9ubuntu1 amd64 [installed,automatic]
libfluidsynth1/disco,now 1.1.11-1build1 amd64 [installed,automatic]
libflxmlrpc1/disco,now 0.1.4-5ubuntu1 amd64 [installed,automatic]
libfolks-eds25/disco,now 0.11.4-1ubuntv3 amd64 [installed,automatic]
libfolks25/disco,now 0.11.4-1ubuntv3 amd64 [installed,automatic]
libfont-afm-perl/disco,disco,now 1.20-2 all [installed,automatic]
libfontconfig1-dev/disco,now 2.13.1-2ubuntu2 amd64 [installed,automatic]
libfontconfig1/disco,now 2.13.1-2ubuntu2 amd64 [installed,automatic]
libfontembed1/disco,now 1.22.5-1 amd64 [installed,automatic]
libfontenc1/disco,now 1:1.1.3-1 amd64 [installed,automatic]
libfprint0/disco,now 1:0.8.2-3 amd64 [installed,automatic]
libfreehand-0.1-1/disco,now 0.1.2-2 amd64 [installed,automatic]
libfreerdp-client2-2/disco,now 2.0.0~git20190204.1.2693389a+dfsg1-1 amd64 [installed,automatic]
libfreerdp2-2/disco,now 2.0.0~git20190204.1.2693389a+dfsg1-1 amd64 [installed,automatic]
libfreetype6-dev/disco,now 2.9.1-3 amd64 [installed]
libfreetype6/disco,now 2.9.1-3 amd64 [installed,automatic]
libfreexl1/disco,now 1.0.5-3 amd64 [installed,automatic]
libfribidi-dev/disco,now 1.0.5-3.1 amd64 [installed,automatic]
libfribidi0/disco,now 1.0.5-3.1 amd64 [installed,automatic]
libfuse2/disco,now 2.9.9-1ubuntu1 amd64 [installed,automatic]
libfuture-perl/disco,disco,now 0.39-1 all [installed,automatic]
libfwupd2/disco,now 1.2.5-1ubuntu1 amd64 [installed,automatic]
libfyba0/disco,now 4.1.1-6 amd64 [installed,automatic]
libgail-3-0/disco,now 3.24.8-1ubuntu1 amd64 [installed,automatic]
libgail-common/disco,now 2.24.32-3ubuntu1 amd64 [installed,automatic]
libgail18/disco,now 2.24.32-3ubuntu1 amd64 [installed,automatic]
libgbm1/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libgc1c2/disco,now 1:7.6.4-0.4 amd64 [installed,automatic]
libgcab-1.0-0/disco,now 1.2-2 amd64 [installed,automatic]
libgcc-8-dev/disco,now 8.3.0-6ubuntu1 amd64 [installed,automatic]
libgcc1/disco-updates,disco-security,now 1:9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libgcc1/disco-updates,disco-security,now 1:9.1.0-2ubuntu2~19.04 i386 [installed,automatic]
libgck-1-0/disco,now 3.28.1-2 amd64 [installed,automatic]
libgconf-2-4/disco,now 3.2.6-5ubuntu1 amd64 [installed,automatic]
libgcr-base-3-1/disco,now 3.28.1-2 amd64 [installed,automatic]
libgcr-ui-3-1/disco,now 3.28.1-2 amd64 [installed,automatic]
libgcrypt20/disco,now 1.8.4-3ubuntu1 amd64 [installed,automatic]
libgcu0v5/disco,now 0.14.17-1.1 amd64 [installed,automatic]
libgd3/disco,now 2.2.5-5.1 amd64 [installed,automatic]
libgdal20/disco,now 2.4.0+dfsg-1ubuntu3 amd64 [installed,automatic]
libgdata-common/disco,disco,now 0.17.9-3 all [installed,automatic]
libgdata22/disco,now 0.17.9-3 amd64 [installed,automatic]
libgdbm-compat4/disco,now 1.18.1-4 amd64 [installed,automatic]
libgdbm6/disco,now 1.18.1-4 amd64 [installed,automatic]
libgdcm2.8/disco,now 2.8.8-9ubuntu1 amd64 [installed,automatic]
libgdiplus/disco,now 4.2-2 amd64 [installed,automatic]
libgdk-pixbuf2.0-0/disco,now 2.38.1+dfsg-1 amd64 [installed,automatic]
libgdk-pixbuf2.0-bin/disco,now 2.38.1+dfsg-1 amd64 [installed,automatic]
libgdk-pixbuf2.0-common/disco,disco,now 2.38.1+dfsg-1 all [installed,automatic]
libgdk-pixbuf2.0-dev/disco,now 2.38.1+dfsg-1 amd64 [installed,automatic]
libgdm1/disco,now 3.32.0-1ubuntu1 amd64 [installed,automatic]
libgee-0.8-2/disco,now 0.20.1-2 amd64 [installed,automatic]
libgegl-0.4-0/disco,now 0.4.14-1 amd64 [installed,automatic]
libgegl-common/disco,disco,now 0.4.14-1 all [installed,automatic]
libgeoclue-2-0/disco,now 2.5.2-1ubuntu1 amd64 [installed,automatic]
libgeocode-glib0/disco,now 3.26.1-1 amd64 [installed,automatic]
libgeoip1/disco,now 1.6.12-1 amd64 [installed,automatic]
libgeos-3.7.1/disco,now 3.7.1-1 amd64 [installed,automatic]
libgeos-c1v5/disco,now 3.7.1-1 amd64 [installed,automatic]
libgeotiff2/disco,now 1.4.3-1 amd64 [installed,automatic]
libgexiv2-2/disco,now 0.10.9-1 amd64 [installed,automatic]
libgfortran-8-dev/disco,now 8.3.0-6ubuntu1 amd64 [installed,automatic]
libgfortran5/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libgif7/disco,now 5.1.4-3 amd64 [installed,automatic]
libgimp2.0/disco,now 2.10.8-2 amd64 [installed,automatic]
libgirepository-1.0-1/disco,now 1.60.1-1 amd64 [installed,automatic]
libgjs0g/disco,now 1.54.3-1build1 amd64 [installed,automatic]
libgl1-mesa-dev/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libgl1-mesa-dri/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libgl1-mesa-glx/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libgl1/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libglade2-0/disco,now 1:2.6.4-2 amd64 [installed,automatic]
libglapi-mesa/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libgles1/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libgles2/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libglew2.1/disco,now 2.1.0-4 amd64 [installed,automatic]
libglib-object-introspection-perl/disco,now 0.047-1 amd64 [installed,automatic]
libglib-perl/disco,now 3:1.329-1ubuntu1 amd64 [installed,automatic]
libglib2.0-0/disco-updates,now 2.60.4-0ubuntu0.19.04.1 amd64 [installed,automatic]
libglib2.0-bin/disco-updates,now 2.60.4-0ubuntu0.19.04.1 amd64 [installed,automatic]
libglib2.0-cil-dev/disco,now 2.12.40-2 amd64 [installed,automatic]
libglib2.0-cil/disco,now 2.12.40-2 amd64 [installed,automatic]
libglib2.0-data/disco-updates,disco-updates,now 2.60.4-0ubuntu0.19.04.1 all [installed,automatic]
libglib2.0-dev-bin/disco-updates,now 2.60.4-0ubuntu0.19.04.1 amd64 [installed,automatic]
libglib2.0-dev/disco-updates,now 2.60.4-0ubuntu0.19.04.1 amd64 [installed,automatic]
libglib2.0-doc/disco-updates,disco-updates,now 2.60.4-0ubuntu0.19.04.1 all [installed,automatic]
libglibmm-2.4-1v5/disco,now 2.58.0-2 amd64 [installed,automatic]
libglu1-mesa-dev/disco,now 9.0.0-2.1build1 amd64 [installed,automatic]
libglu1-mesa/disco,now 9.0.0-2.1build1 amd64 [installed,automatic]
libglvnd-core-dev/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libglvnd-dev/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libglvnd0/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libglx-mesa0/disco-updates,now 19.0.2-1ubuntu1.1 amd64 [installed,automatic]
libglx0/disco,now 1.1.1-0ubuntu1 amd64 [installed,automatic]
libgme0/disco,now 0.6.2-1 amd64 [installed,automatic]
libgmp10/disco,now 2:6.1.2+dfsg-4 amd64 [installed,automatic]
libgnome-autoar-0-0/disco,now 0.2.3-2 amd64 [installed,automatic]
libgnome-autoar-gtk-0-0/disco,now 0.2.3-2 amd64 [installed,automatic]
libgnome-bluetooth13/disco,now 3.32.1-1 amd64 [installed,automatic]
libgnome-desktop-3-17/disco-updates,now 3.32.1-1ubuntu1.2 amd64 [installed,automatic]
libgnome-menu-3-0/disco,now 3.32.0-1ubuntu1 amd64 [installed,automatic]
libgnomecanvas2-0/disco,now 2.30.3-4 amd64 [installed,automatic]
libgnomecanvas2-common/disco,disco,now 2.30.3-4 all [installed,automatic]
libgnomekbd-common/disco,disco,now 3.26.1-1 all [installed,automatic]
libgnomekbd8/disco,now 3.26.1-1 amd64 [installed,automatic]
libgnutls30/disco-updates,disco-security,now 3.6.5-2ubuntu1.1 amd64 [installed,automatic]
libgoa-1.0-0b/disco,now 3.32.0-1ubuntu1 amd64 [installed,automatic]
libgoa-1.0-common/disco,disco,now 3.32.0-1ubuntu1 all [installed,automatic]
libgoa-backend-1.0-1/disco,now 3.32.0-1ubuntu1 amd64 [installed,automatic]
libgoffice-0.10-10-common/disco,disco,now 0.10.44-1 all [installed,automatic]
libgoffice-0.10-10/disco,now 0.10.44-1 amd64 [installed,automatic]
libgom-1.0-0/disco,now 0.3.3-5 amd64 [installed,automatic]
libgomp1/disco-updates,disco-security,now 9.1.0-2ubuntu2~19.04 amd64 [installed,automatic]
libgpg-error-l10n/disco,disco,now 1.35-1 all [installed,automatic]
libgpg-error0/disco,now 1.35-1 amd64 [installed,automatic]
libgpgme11/disco,now 1.12.0-4ubuntu1 amd64 [installed,automatic]
libgpgmepp6/disco,now 1.12.0-4ubuntu1 amd64 [installed,automatic]
libgphoto2-6/disco,now 2.5.22-3 amd64 [installed,automatic]
libgphoto2-l10n/disco,disco,now 2.5.22-3 all [installed,automatic]
libgphoto2-port12/disco,now 2.5.22-3 amd64 [installed,automatic]
libgpm2/disco,now 1.20.7-5 amd64 [installed,automatic]
libgpm2/disco,now 1.20.7-5 i386 [installed,automatic]
libgraphene-1.0-0/disco,now 1.8.4-1 amd64 [installed,automatic]
libgraphite2-3/disco,now 1.3.13-7 amd64 [installed,automatic]
libgraphite2-dev/disco,now 1.3.13-7 amd64 [installed,automatic]
libgrilo-0.3-0/disco,now 0.3.7-1 amd64 [installed,automatic]
libgromacs4/disco,now 2019.1-1 amd64 [installed,automatic]
libgs9-common/disco-updates,disco-updates,disco-security,disco-security,now 9.26~dfsg+0-0ubuntu7.1 all [installed,automatic]
libgs9/disco-updates,disco-security,now 9.26~dfsg+0-0ubuntu7.1 amd64 [installed,automatic]
libgsf-1-114/disco,now 1.14.45-1 amd64 [installed,automatic]
libgsf-1-common/disco,disco,now 1.14.45-1 all [installed,automatic]
libgsl23/disco,now 2.5+dfsg-6 amd64 [installed,automatic]
libgslcblas0/disco,now 2.5+dfsg-6 amd64 [installed,automatic]
libgsm1/disco,now 1.0.18-2 amd64 [installed,automatic]
libgsound0/disco,now 1.0.2-4 amd64 [installed,automatic]
libgspell-1-1/disco,now 1.6.1-2 amd64 [installed,automatic]
libgspell-1-common/disco,disco,now 1.6.1-2 all [installed,automatic]
libgssapi-krb5-2/disco,now 1.17-1 amd64 [installed,automatic]
libgssapi3-heimdal/disco,now 7.5.0+dfsg-2.1 amd64 [installed,automatic]
libgssdp-1.0-3/disco,now 1.0.2-4 amd64 [installed,automatic]
libgstreamer-gl1.0-0/disco,now 1.15.90-1 amd64 [installed,automatic]
libgstreamer-plugins-bad1.0-0/disco,now 1.15.90-1ubuntu1 amd64 [installed,automatic]
libgstreamer-plugins-base1.0-0/disco,now 1.15.90-1 amd64 [installed,automatic]
libgstreamer-plugins-good1.0-0/disco,now 1.15.90-1ubuntu1 amd64 [installed,automatic]
libgstreamer1.0-0/disco,now 1.15.90-1ubuntu1 amd64 [installed,automatic]
libgtk-3-0/disco,now 3.24.8-1ubuntu1 amd64 [installed,automatic]
libgtk-3-bin/disco,now 3.24.8-1ubuntu1 amd64 [installed,automatic]
libgtk-3-common/disco,disco,now 3.24.8-1ubuntu1 all [installed,automatic]
libgtk-3-dev/disco,now 3.24.8-1ubuntu1 amd64 [installed]
libgtk2-perl/disco,now 2:1.24992-1build2 amd64 [installed,automatic]
libgtk2.0-0/disco,now 2.24.32-3ubuntu1 amd64 [installed]
libgtk2.0-bin/disco,now 2.24.32-3ubuntu1 amd64 [installed]
libgtk2.0-cil-dev/disco,now 2.12.40-2 amd64 [installed]
libgtk2.0-cil/disco,now 2.12.40-2 amd64 [installed]
libgtk2.0-common/disco,disco,now 2.24.32-3ubuntu1 all [installed]
libgtk2.0-dev/disco,now 2.24.32-3ubuntu1 amd64 [installed]
